TAG,COMMON_NAM,GENUS,SPECIES,UPDATED,CULTIVAR,VAR,FORMA,SUBSP,SHYBRID,CONDITION,SIGNIFICANT,HAZARDS,DBH,NOTES,LAT,LONG
9999893,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.268130164737144,-123.25236821034491
9999894,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26789827461111,-123.25217907123616
9999896,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.2677077217398,-123.25201835076163
9999897,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26781222907722,-123.25210490018883
9999898,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26760456378457,-123.25193873780324
9999901,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26726681764658,-123.25165611877888
99991193,Japanese Zelkova,Zelkova,serrata,20060101,,,,,,,,,,,49.263263065403216,-123.25303526584865
99991224,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26455636096419,-123.2518122957036
99991225,Blue Bean Tree,Decaisnea,fargesii,20060101,,,,,,,,,,,49.26455541781618,-123.2517712252627
99991102,Whitebarked Himalayan birch,Betula,jacquemontii,20060101,,,,,,,,,,,49.26342442724087,-123.25542015284763
99991103,Whitebarked Himalayan birch,Betula,jacquemontii,20060101,,,,,,,,,,,49.26339249939596,-123.2555101621156
99991229,Arbutus,Arbutus,menziesii,20060101,,,,,,,,,,,49.26486022729905,-123.25102113291116
99991251,Magnolia,Magnolia,grandiflora,,,,,,,,,,,,49.26339975384026,-123.23753373551972
99991308,Westerm Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.26294523237793,-123.24524128871941
99991309,Westerm Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.262971865147165,-123.24526938380492
99991310,Westerm Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.263000057423085,-123.24531539431854
99991312,Westerm Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.26301483423427,-123.2453880796161
99991315,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.262547178085526,-123.24648648467365
99991317,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.26247574380595,-123.24651499471105
99991318,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.26250047449674,-123.2464508384191
99991319,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.26245682836546,-123.2464177254147
99991321,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.26239011036113,-123.24644409563328
99991322,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.262412132312306,-123.24637920847867
4920,Sweet Gum,Liquidambar,styraciflua,,,,,,,G,,,,,49.26347922436102,-123.25802001431776
99991337,Scots Pine,Pinus,sylvestris,20060101,,,,,,,,,,,49.26207687949274,-123.24716557621883
99991352,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.26208581735387,-123.2473105027474
99991358,Serbian spruce,Picea,omorika,20060101,,,,,,,,,,,49.261938500195384,-123.24663540593971
3716,"Maple, red",Acer,rubrum,,,,,,,G,,Tag/Nail in Tree,,,49.2618356210665,-123.24734354960668
7747,"Oak, red",Quercus,rubra,,,,,,,G,,Tag/Nail in Tree,,,49.26408819867777,-123.25197651242428
7692,"Hemlock, Western ROW",Tsuga,heterophylla,,,,,,,G,,,,,49.264959484624605,-123.2543585958526
5682,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.268592279518074,-123.25539623202172
3355,"Oak, Scarlet",Quercus,coccinea,,,,,,,G,,Tag/Nail in Tree,,,49.26136933205527,-123.2453680527252
875,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.26457205070356,-123.24331849004685
4518,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.26796105446603,-123.25930424495489
3058,Tulip Tree,Liriodendron,tulipifera,,,,,,,G,,,,,49.26429911380024,-123.24794887505524
4245,"Oak, red",Quercus,rubra,,,,,,,G,,Tag/Nail in Tree,,,49.26059147189854,-123.25299825183234
686,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,G,,Tag/Nail in Tree,,,49.2649947737901,-123.2400588172023
208,"Plum, purple",Prunus,cerasifera,,,,,,,G,,,,,49.26589251048538,-123.24487332047279
2526,"Oak, Pin",Quercus,palustris,,,,,,,G,,Tag/Nail in Tree,,,49.26787436315719,-123.25116085534853
7872,"Cherry, Japanese flowering",Prunus,serrulata,,,,,,,G,,,,,49.26291833489077,-123.25275891803254
99991655,Red Maple,Acer,rubrum,20060101,,,,,,,,,,,49.25800785811482,-123.25028126584463
2816,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.26839158777228,-123.24752985556262
7510,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.259855961170345,-123.242674511388
99,"Pine, Ponderosa",Pinus,ponderosa,,,,,,,G,,,,,49.26852780876304,-123.25730959337905
4225,"Oak, red",Quercus,rubra,,,,,,,G,,,,,49.260882975057285,-123.25292574766813
9999895,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.267503000535235,-123.25185462607335
99991194,Japanese Zelkova,Zelkova,serrata,20060101,,,,,,,,,,,49.26319514737807,-123.25302277803823
99991230,Dogwood,Cornus,florida,20060101,,,,,,,,,,,49.26471623585393,-123.25107727357498
99991311,Westerm Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.263014359157836,-123.24535594955648
99991320,London Plane Tree,Platanus,acerifolia,20060101,,,,,,,,,,,49.26243369168096,-123.24648017843893
99991359,Serbian spruce,Picea,omorika,20060101,,,,,,,,,,,49.261863570204135,-123.2465733693801
3762,Arbutus,Arbutus,menziesii,,,,,,,G,,,,,49.261192855006314,-123.2476522249248
4730,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26463917490407,-123.25777647376728
2653,"Oak, Pin",Quercus,palustris,,,,,,,G,,,,,49.26550421880405,-123.25139686485227
4691,"Locust, Black",Robinia,pseudoacacia,,,,,,,G,,,,,49.26504855767286,-123.25746676164282
7070,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.25599156702288,-123.24225181035756
2119,"Maple, red",Acer,rubrum,,,,,,,F,,Caution - Missing tag,,,49.27269012289461,-123.250390423685
145,"Cypress, Sawara",Chamaecyparis,pisifera,,,,,,,G,,,,,49.26789176508045,-123.25567723180122
7675,"Cedar, Incense",Calocedrus,decurrens,,,,,,,G,,,,,49.26546254550945,-123.25507960790577
330,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.26424585500676,-123.24322470931045
9999904,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26692894771092,-123.25137922114673
9999922,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.2650636232102,-123.25850436676279
9999928,Japanese cherry,Prunus,serrulata,20060101,,,,,,,,,,,49.26503531711476,-123.25868560663011
1914,"Cherry, Japanese flowering",Prunus,serrulata,,,,,,,F,,,,,49.269998181351895,-123.2490180397295
6102,Western Red Cedar,Thuja,plicata,20050816,,,,,,G,,,,,49.26986537332859,-123.25775089663172
4715,"Cedar, Japanese",Cryptomeria,japonica,,,,,,,G,,,,,49.26548001373193,-123.2578311543653
727,"Plum, purple",Prunus,cerasifera,,,,,,,G,,,,,49.26657556080651,-123.24057089930383
3945,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.25703990983267,-123.24340289924534
7555,"Cherry, Japanese flowering",Prunus,serrulata,,,,,,,G,,,,,49.259110544078524,-123.24281543287398
2814,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.268234164322536,-123.24743331116511
4280,"Oak, red",Quercus,rubra,,,,,,,G,,Tag/Nail in Tree,,,49.260212515917964,-123.25360421068606
2344,"Locust, Black",Robinia,pseudoacacia,,,,,,,G,,,,,49.26971664943802,-123.2523699380526
5930,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.265835929733385,-123.25255761339733
5129,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.25780052209655,-123.25253282023982
7693,"Cypress, Sawara",Chamaecyparis,pisifera,,,,,,,,,,,,49.26497291870148,-123.25435422663992
4701,Fringe-Tree,Chionanthus,virginica,,,,,,,G,,,,,49.265498675641716,-123.25677954311584
5861,"Oak, English",Quercus,robur,,fastigiata,,,,,G,,,,,49.26791617353457,-123.25482013189388
5733,Sweet Gum,Liquidambar,styraciflua,,,,,,,G,,,,,49.2682184180107,-123.2539158997562
269,"Maple, Norway",Acer,platanoides,,,,,,,F,,,,,49.265619529694185,-123.24509283290017
7662,"Spruce, Serbian",Picea,omorika,,,,,,,G,,,,,49.265874052257786,-123.25472936236125
4525,"Maple, bigleaf",Acer,macrophyllum,,,,,,,,,,,,49.26754784856503,-123.2597003923773
3854,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.258673023510624,-123.2444446066991
574,Sweet Gum,Liquidambar,styraciflua,,,,,,,G,,,,,49.26384078415937,-123.23944191119949
4828,"Pine, Jack",Pinus,banksiana,,,,,,,G,,,,,49.26476424599779,-123.256333956707
4081,"Cypress, Lawson",Chamaecyparis,lawsoniana,,,,,,,G,,,,,49.262315498559076,-123.25557391670644
2547,"Oak, Garry",Quercus,garryana,,,,,,,G,,,,,49.26723802277088,-123.25185895841386
7573,"Maple, Field",Acer,campestre,,,,,,,G,,,,,49.25752654930165,-123.24322883557247
755,"Maple, silver",Acer,saccharinum,,,,,,,G,,,,,49.26686567275592,-123.24011414203125
416,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.262637926281975,-123.24241476505318
7066,"Maple, Norway",Acer,platanoides,,,,,,,F,,,,,49.256267510726424,-123.24274774731971
5693,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.269003244034046,-123.25530772095797
1711,"Spruce, Serbian",Picea,omorika,,,,,,,G,,Tag/Nail in Tree,,,49.26295514910508,-123.2397426705603
2579,"Oak, Pin",Quercus,palustris,,,,,,,G,,,,,49.26704038034464,-123.25105281675398
2439,"Maple, red",Acer,rubrum,,,,,,,G,,,,,49.26825932775308,-123.25000812799068
7049,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.25540103346054,-123.24195755076683
3696,"Maple, red",Acer,rubrum,,,,,,,G,,,,,49.26181398842196,-123.24712876215912
9999734,,Acer,palmatum,20060101,,,,,,,,,,,49.27000868577415,-123.25280046159894
9999735,,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26890475784328,-123.25300352007712
9999736,,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.2688167984869,-123.2529335425984
9999902,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26703198298288,-123.25146454938732
9999903,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.266811866428895,-123.25128517186798
9999871,European black pine,Pinus,nigra,20060101,,,,,,,,,,,49.26721674738794,-123.25065146055314
9999905,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26670735935613,-123.25119862455757
9999906,Vine Maple,Acer,circinatum,20060101,,,,,,,,,,,49.26844610318412,-123.25203041289267
9999911,Amur maple,Acer,ginnala,20060101,,,,,,,,,,,49.265973683294675,-123.25153664380736
9999912,Amur maple,Acer,ginnala,20060101,,,,,,,,,,,49.26596769110177,-123.25155917624642
9999920,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.2652403629874,-123.25800614938586
9999923,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.265032718049525,-123.25847876875356
9999924,Japanese cherry,Prunus,serrulata,20060101,,,,,,,,,,,49.265116018846015,-123.25830030919285
9999925,Japanese cherry,Prunus,serrulata,20060101,,,,,,,,,,,49.26516112076282,-123.25817880590358
9999926,Japanese cherry,Prunus,serrulata,20060101,,,,,,,,,,,49.26520886578911,-123.25804421573756
9999927,Japanese cherry,Prunus,serrulata,20060101,,,,,,,,,,,49.2650657615053,-123.25844198230554
9999929,Japanese cherry,Prunus,serrulata,20060101,,,,,,,,,,,49.265101850366534,-123.25862768091054
4558,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.264114259230816,-123.258853075745
4812,"Maple, red",Acer,rubrum,,,,,,,G,,,,,49.26517633432456,-123.2560599280863
531,"Maple, red",Acer,rubrum,,,,,,,G,,,,,49.26318514576813,-123.23850799722665
4582,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.26509729813929,-123.25935351137173
1216,"Maple, red",Acer,rubrum,,,,,,,F,,,,,49.26268937279418,-123.23703400524079
1550,Tulip Tree,Liriodendron,tulipifera,,,,,,,G,,Caution - Missing tag,,,49.26014735689329,-123.23541826816177
3508,"Maple, Japanese",Acer,palmatum,,,,,,,G,,,,,49.263729005156854,-123.24703803046553
7750,"Oak, red",Quercus,rubra,,,,,,,G,,,,,49.263947715707374,-123.25233477378265
4641,"Cherry, Japanese flowering",Prunus,serrulata,,,,,,,F,,,,,49.26418073895118,-123.2568807356957
7468,"Oak, Scarlet",Quercus,coccinea,,,,,,,G,,Tag/Nail in Tree,,,49.261222519517595,-123.24295658912634
413,"Maple, Norway",Acer,platanoides,,,,,,,G,,,,,49.26247827820704,-123.24204322992533
1361,Tulip Tree,Liriodendron,tulipifera,,,,,,,G,,Inaccessable Tags,,,49.26160145521911,-123.23522283094846
5543,"Cedar, Japanese",Cryptomeria,japonica,,,,,,,G,,,,,49.261926869728605,-123.24997033801127
7684,"Cedar, Japanese",Cryptomeria,japonica,,,,,,,G,,,,,49.26486199072461,-123.25429655566322
7687,"Cedar, Japanese",Cryptomeria,japonica,,,,,,,G,,,,,49.26483232582038,-123.25438708296556
5568,"Cedar, Japanese",Cryptomeria,japonica,,,,,,,G,,,,,49.26169051985122,-123.25082848754396
99991437,Honeylocust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26113918282058,-123.24813622861825
443,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.262708943299444,-123.23975068244926
7029,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,Inaccessable Tags,,,49.256402906231926,-123.24378959601472
4433,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.258969286449975,-123.25251369908888
423,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.26334358759873,-123.24107165313653
6037,Douglas Fir,Pseudotsuga,menziesii,20050816,,,,,,G,,,,,49.26941168560189,-123.25785734431614
1170,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.263355754845115,-123.23621692687018
685,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,F,,Tag/Nail in Tree,,,49.265018290398096,-123.24006121158635
5240,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.25381245829263,-123.24269888153859
921,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26428772625349,-123.2399793123812
7017,Douglas Fir,Pseudotsuga,menziesii,,,,,,,P,,Inaccessable Tags,,,49.25660153104016,-123.24350323658075
7179,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,,,,49.25592747481588,-123.237085295209
205,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26816044822214,-123.2582533461404
682,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,F,,Tag/Nail in Tree,,,49.26503489955964,-123.24016403628107
562,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.263784327832866,-123.23935405140169
6020,Douglas Fir,Pseudotsuga,menziesii,20050816,,,,,,G,,,,,49.269050090213746,-123.25837222160717
684,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,G,,Tag/Nail in Tree,,,49.2650008399884,-123.24008617448584
1850,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Caution - Missing tag,,,49.26899006312133,-123.25151528029427
6008,Douglas Fir,Pseudotsuga,menziesii,20050816,,,,,,G,,,,,49.26890968318251,-123.25875124123647
1084,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.264605943672855,-123.23887846953954
7,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.268470132086236,-123.25848005724784
1853,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Caution - Missing tag,,,49.26880755440937,-123.25136584672505
6014,Douglas Fir,Pseudotsuga,menziesii,20050816,,,,,,G,,,,,49.26895044744094,-123.25860268150284
1704,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.263019778855664,-123.24016755592517
1021,Douglas Fir,Pseudotsuga,menziesii,,,,,,,P,,,,,49.26588679404327,-123.23941063475495
1436,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Caution - Missing tag,,,49.26124667511509,-123.23772692930166
4427,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.25874427671433,-123.25402523495723
7010,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Inaccessable Tags,,,49.256635922689085,-123.24361451137842
9999914,Honey Locust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26606232659803,-123.25129233974903
9999915,Honey Locust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26603301491944,-123.25137498852625
9999916,Honey Locust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26608793912136,-123.25141741759064
9999917,Honey Locust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26605862735346,-123.25150006633616
441,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.26274103874116,-123.23964897822326
2013,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,,,,49.27243968251786,-123.24877945008238
4901,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26296320892959,-123.25791498265747
4366,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,,,,49.25998865523928,-123.253107120488
1499,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.261315824962075,-123.23610645911036
5054,"Cedar, Western red",Thuja,plicata,,,,,,,G,,,,,49.258723058389656,-123.25174039892748
99991060,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.26228652005331,-123.254594221062
99991195,Japanese Zelkova,Zelkova,serrata,20060101,,,,,,,,,,,49.2631370926549,-123.25296548961256
99991204,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26292544632163,-123.25329872359663
99991212,Serbian Spruce,Picea,omorika,20060101,,,,,,,,,,,49.26267734948798,-123.24812345356096
99991280,Red Maple,Acer,rubrum,20051201,,,,,,,,,,,49.26112850692649,-123.24599653226299
99991739,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.2613135981416,-123.23483423526868
9999705,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26370118937919,-123.24555472837135
4729,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.264703121295895,-123.25780939613699
17,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26852764089911,-123.2583357813159
1397,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.260863676057106,-123.23474311433147
9999284,Monkey Puzzle Tree,Araucaria,araucana,20060101,,,,,,,,,,,49.271057454920744,-123.25601233917135
1292,Honeylocust,Gleditsia,triacanthos,,,,,,,G,,,,,49.264452601507756,-123.23656255293344
7074,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.254735785363515,-123.24180657491567
529,"Maple, red",Acer,rubrum,,,,,,,G,,,,,49.26323291900691,-123.23838089400532
4868,"Cherry, Japanese flowering",Prunus,serrulata,,,,,,,F,,,,,49.26379219042576,-123.25607724939275
1699,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.2631867144685,-123.23979612326018
4896,Sweet Gum,Liquidambar,styraciflua,,,,,,,G,,,,,49.2626934871804,-123.25800488503926
1452,"Mountainash, American",Sorbus,americana,,,,,,,G,,,,,49.26139055731403,-123.23694830837992
729,"Plum, purple",Prunus,cerasifera,,,,,,,G,,,,,49.26644493420447,-123.24094514868257
9999679,Ginko,Ginkgo,biloba,20060101,,,,,,,,,,,49.26265617579559,-123.25214993755235
9999663,,Styrax,japonica,,,,,,,,,,,,49.268115487196646,-123.25654182225232
9999714,Norway Maple,Acer,platanoides,20060101,,,,,,,,,,,49.26664607510274,-123.24572083527782
9999748,American Sweetgum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.270956397062214,-123.253838185682
9999921,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.26520791250039,-123.25797927074491
99991059,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.262280967869046,-123.25440039554331
99991061,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.262291252998835,-123.2545486501596
99991119,Japanese Maple,Acer,palmatum,20060101,,,,,,,,,,,49.26333068413967,-123.25524935327236
99991132,Norway Maple,Acer,platanoides,20060101,,,,,,,,,,,49.26281712592938,-123.25667560311558
99991133,Norway Maple,Acer,platanoides,20060101,,,,,,,,,,,49.26278200359255,-123.25677461023008
99991134,Norway Maple,Acer,platanoides,20060101,,,,,,,,,,,49.26272999449816,-123.25692659116366
99991196,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26341410873467,-123.25328931786058
99991197,Vine Leaved Maple,Acer,cissifolium,20060101,,,,,,,,Tag/Nail in Tree,,,49.26377052873339,-123.25463007087126
99991201,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26251196445241,-123.25325339507464
99991202,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.26298569852744,-123.25358352730935
99991203,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.26295325573149,-123.25365799209236
99991205,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.2630302975846,-123.2533855535978
99991206,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26297801380221,-123.25336298413046
99991209,Serbian Spruce,Picea,omorika,20060101,,,,,,,,,,,49.262857837423155,-123.24827052637129
99991210,Serbian Spruce,Picea,omorika,20060101,,,,,,,,,,,49.26258033790647,-123.24803838992358
99991211,Serbian Spruce,Picea,omorika,20060101,,,,,,,,,,,49.26277751000691,-123.2482040155396
99991158,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,,,,,,49.26090770264384,-123.25405499494808
99991163,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,,,,,,49.26056625256779,-123.25358883940937
99991223,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.263171829631794,-123.25034584403978
99991279,Red Maple,Acer,rubrum,20051201,,,,,,,,,,,49.26117919645715,-123.24600978463071
99991719,Serbian Spruce,Picea,omorika,20060101,,,,,,,,,,,49.25979271736464,-123.23476323368133
99991720,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.25979992878382,-123.23474289303293
99991725,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.25997680118762,-123.23412254884265
99991737,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.26137580558553,-123.23486692783732
99991738,Western Red Cedar,Thuja,plicata,20060101,,,,,,,,,,,49.261346286803494,-123.23482182423056
99991704,Douglas Fir,Pseudotsuga,menziesii,20060101,,,,,,,,,,,49.25966593542822,-123.23776091910551
99991750,Western Red Cedar,Thuja,plicata,20060201,,,,,,,,,,,49.25341354492367,-123.24371846697755
99991751,Western Red Cedar,Thuja,plicata,20060201,,,,,,,,,,,49.25339283085649,-123.243781496205
99991753,Western Red Cedar,Thuja,plicata,20060201,,,,,,,,,,,49.2533248738828,-123.2440008486726
9999703,Scoth Pine,Pinus,sylvestris,20060101,,,,,,,,,,,49.264857284566204,-123.24466277610995
9999706,Magnolia,Magnolia,grandiflora,20060101,,,,,,,,,,,49.26376096430363,-123.24560258981583
1279,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.26463086870068,-123.23725479385503
1871,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.26948824850083,-123.25058825695487
468,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.262172597418896,-123.23876494780656
502,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26319688904139,-123.23894725864943
563,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26380870907631,-123.23930381564865
7180,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.25596796324727,-123.23707213690456
7025,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Inaccessable Tags,,,49.25648647279222,-123.24361517622577
1855,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Caution - Missing tag,,,49.26868714617937,-123.25126377541915
7004,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Inaccessable Tags,,,49.25669314069046,-123.24343770708455
950,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,,,,49.26435811296689,-123.23997018764584
1378,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.26035028345871,-123.23393256167486
7308,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,Tag/Nail in Tree,,,49.25855075312164,-123.237632200099
3960,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,Tag/Nail in Tree,,,49.256775637722626,-123.24357427587276
4090,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.262129171054355,-123.25549485014496
5228,Douglas Fir,Pseudotsuga,menziesii,,,,,,,P,,,,,49.252904958853016,-123.24540133031256
1377,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.26043520096041,-123.23382550338252
1146,Douglas Fir,Pseudotsuga,menziesii,,,,,,,G,,,,,49.263832299526975,-123.23734815673068
5239,Douglas Fir,Pseudotsuga,menziesii,,,,,,,F,,,,,49.253766656925265,-123.24279237952697
9999213,,Ginkgo,biloba,20060101,,,,,,,,Caution - No tags,,,49.27143037446873,-123.25661979951299
9999445,,Ginkgo,biloba,20060101,,,,,,,,Caution - No tags,,,49.27148481747384,-123.25664593144623
8147,Honeylocust,Gleditsia,triacanthos,20051201,,,,,,,Class Tree - 2001,,,,49.26060873506944,-123.24599237785
281,Honeylocust,Gleditsia,triacanthos,,,,,,,G,,,,,49.26487432289632,-123.24536626565246
9999741,Honeylocust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26891987897152,-123.25230369889208
99991433,Honeylocust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.26131127750134,-123.24827569420178
99991434,Honeylocust,Gleditsia,triacanthos,20060101,,,,,,,,,,,49.2610741936669,-123.2480824196352
3285,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.26398584184703,-123.24453905054472
292,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.264343696832306,-123.24412211532216
7327,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.259025256537505,-123.23956051168992
7001,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.25718611673658,-123.24511064966607
2736,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.2652775002907,-123.24853983555091
2725,"Plane Tree, London",Platanus,acerifolia,,,,,,x,G,,,,,49.265249010029,-123.24779718251008
3493,"Oak, Pin",Quercus,palustris,,,,,,,G,,,,,49.26429434045409,-123.24883112891429
1691,"Cherry, Japanese flowering",Prunus,serrulata,,,,,,,F,,,,,49.26238111440143,-123.23651669577619
