TREEID,FAMILY,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,NUM_STEMS,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
6525,,Magnolia,Magnolia,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220131
3183,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220009
5227,,Cornus nuttallii,Pacific Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20190620215952
5089,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220030
4146,,Acer circinatum,Vine Maple,N,,Live,5,3.7800000000000002,3.46,2.25,1.7,3.0500000000000003,30,1,,5,,,,,PLAN,20190614175918,PLAN,20190620220229
1982,,Quercus rubra,Northern Red Oak,Y,7779,Live,109,15.25,15.25,3.21,30.6,19.3,30,4,,10,,,,,PLAN,20190614175928,PLAN,20190620220302
5277,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220035
3211,,Quercus robur,Pedunculate Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175820,PLAN,20190620220011
7041,,Nyssa sylvatica,Black Tupelo,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220133
3022,,Quercus rubra,Northern Red Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20190620220022
4876,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220339
5324,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220312
6501,,Calocedrus decurrens,California Incense-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220129
5059,,Abies grandis,Grand Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220028
5047,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175842,PLAN,20190620220314
3947,,Cornus kousa,Japanese Dogwood,N,,Live,4,4.3,3.25,1.05,1.3,1.2,5,2,,8,,,,,PLAN,20190614175926,PLAN,20190620220248
2580,,Picea omorika,Serbian Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20190620220113
2076,,Quercus rubra,Northern Red Oak,Y,88,Live,99,23.1,23.1,1.6,19.96,17.86,15,4,,9,,,,,PLAN,20190614175928,PLAN,20190620220302
3999,,Malus domestica,Apple,N,,Live,17,9.24,7.92,1.32,6.75,6.4,0,3,,8,,,,,PLAN,20190614175920,PLAN,20190620220241
2022,,Quercus rubra,Northern Red Oak,N,,Live,43,9.74,9.74,3.9,16.2,13.93,35,4,,9,,,,,PLAN,20190614175917,PLAN,20190620220222
4388,,Malus fusca,Oregon Crab Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220042
4533,,Fraxinus,Ash,Y,9545,Live,20,10.32,10.32,2,8.2,6.5,25,5,,2,,,,,PLAN,20190614175930,PLAN,20190620220252
4854,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220053
3139,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220001
1976,,Quercus rubra,Northern Red Oak,Y,5547,Live,54,22.84,21.01,1.83,26.7,24.8,15,2,,11,,,,,PLAN,20190614175918,PLAN,20190620220224
5304,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220331
5255,,Quercus garryana,Garry Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175834,PLAN,20190620220039
5093,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220333
2020,,Quercus rubra,Northern Red Oak,N,,Live,14,9.05,9.05,2.5,5.7,5.65,20,3,,9,,,,,PLAN,20190614175931,PLAN,20190620220258
5112,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220031
6442,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220334
3108,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620215947
4894,,Thuja plicata,Pacific Red-Cedar,Y,11002,Live,23,9.9,9.9,2.48,5.8500000000000005,4.67,5,4,,10,,,,,PLAN,20190614175918,PLAN,20190620220228
3330,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175906,PLAN,20190620220149
5178,,Zelkova serrata,Saw-Leaf Zelkova,,,,,,,,,,,,,,,,,,PLAN,20190614175812,PLAN,20190620215949
2788,,Fraxinus americana,American Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20190620220122
2969,,Magnolia,Magnolia,,,,,,,,,,,,,,,,,,PLAN,20190614175822,PLAN,20190620220020
5260,,Quercus garryana,Garry Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175835,PLAN,20190620220033
5000,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220103
4449,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220024
4083,,Acer circinatum,Vine Maple,N,,Live,19,3.64,3.64,0.36,2.25,1.85,35,4,,6,,,,,PLAN,20190614175915,PLAN,20190620220220
3311,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215943
6114,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220158
5046,,Quercus garryana,Garry Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175842,PLAN,20190620220339
4399,,Acer circinatum,Vine Maple,N,,Live,,,,,,,,,,9,,,,,PLAN,20190614175913,PLAN,20190620220220
3289,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215941
7083,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175854,PLAN,20190620220327
6155,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220201
4976,,Robinia pseudoacacia,False Acacia,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220313
2940,,Fraxinus americana,American Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220110
7107,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220340
5447,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220153
3361,,Tilia cordata,Linden,,,,,,,,,,,,,,,,,,PLAN,20190614175906,PLAN,20190620220207
7102,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220329
5473,,Sorbus aria,Chess-Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220154
2018,,Quercus rubra,Northern Red Oak,Y,5901,Live,40,16.990000000000002,16.990000000000002,3,15.25,14.75,35,4,,9,,,,,PLAN,20190614175910,PLAN,20190620220219
6647,,Alnus rubra,Red Alder,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220133
4407,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220043
4830,,Cotinus coggygria,Fustet,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220052
4863,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220054
6147,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220200
6628,,Populus trichocarpa,California Popular,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220133
1984,,Quercus rubra,Northern Red Oak,N,,Live,14,8.9,8.9,1.67,5.8,4.5,5,4,,10,,,,,PLAN,20190614175930,PLAN,20190620220253
2997,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175826,PLAN,20190620220022
5429,,Magnolia grandiflora,Bull Bay,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220124
3945,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20190620220151
7076,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175854,PLAN,20190620220319
2942,,Fraxinus americana,American Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220110
4819,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220051
4144,,Acer circinatum,Vine Maple,N,,Live,5,4.34,3.84,2,1.75,2.25,20,1,,5,,,,,PLAN,20190614175916,PLAN,20190620220221
2037,,Quercus rubra,Northern Red Oak,N,,Live,50,14.44,14.44,1.9000000000000001,15.93,15.18,10,5,,9,,,,,PLAN,20190614175931,PLAN,20190620220256
5411,,Sorbus sitchensis,Sitka Mountain-Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220123
4525,,Crataegus,Hawthorn,Y,5963,Live,23,6.84,6.84,2.71,5.7,5.3500000000000005,5,2,,3,,,,,PLAN,20190614175929,PLAN,20190620220328
4474,,Pinus sylvestris,Scotch Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220027
2592,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20190620220114
2214,,Ulmus laevis,Russian Elm,Y,7732,Live,60,14.780000000000001,14.780000000000001,6.47,12,11.200000000000001,40,4,,10,,,,,PLAN,20190614175929,PLAN,20190620220250
2866,,Chamaecyparis pisifera,Sawara-Cypress,N,,Live,45,16.080000000000002,3.93,3.93,6.55,5.2,40,3,,3,,,,,PLAN,20190614175930,PLAN,20190620220252
2845,,Ilex,Holly,N,,Live,11,6.08,6.08,1.79,2.69,3.3200000000000003,5,2,,4,,,,,PLAN,20190614175928,PLAN,20190620220302
4464,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220025
5234,,Cercidiphyllum japonicum,Katsura-Tree,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20190620220322
2630,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220121
2612,,Betula pendula,European White Birch,,,,,,,,,,,,,,,,,,PLAN,20190614175848,PLAN,20190620220120
4926,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220059
2660,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220119
3208,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175820,PLAN,20190620220011
3287,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175822,PLAN,20190620220020
2566,,Gleditsia triacanthos,Three-Thorn-Acacia,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220113
4893,,Pseudotsuga menziesii,Douglas-Fir,Y,11001,Live,42,19.79,19.79,4.47,7.2,6.46,3,4,,10,,,,,PLAN,20190614175927,PLAN,20190620220233
3240,,Quercus macranthera,Caucasian Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220013
3291,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215941
2243,,Ginkgo biloba,Ginkgo,N,,Live,47,9.950000000000001,9.950000000000001,1.45,4.63,3.72,65,2,,6,,,,,PLAN,20190614175931,PLAN,20190620220259
3102,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175817,PLAN,20190620215946
2079,,Thuja plicata,Pacific Red-Cedar,Y,5682,Live,105,26.05,26.05,1.9000000000000001,17.16,15.44,5,3,,9,,,,,PLAN,20190614175927,PLAN,20190620220250
4969,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220101
5142,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220038
2016,,Quercus rubra,Northern Red Oak,Y,5888,Live,107,30.490000000000002,30.490000000000002,4.1,22.59,19.37,35,4,,9,,,,,PLAN,20190614175931,PLAN,20190620220256
2914,,Arbutus menziesii,Pacific Madrone,Y,5953,Live,50,14.66,13.91,2.07,12.75,11.85,45,5,,3,,,,,PLAN,20190614175931,PLAN,20190620220259
3292,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215941
3988,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220028
3904,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220307
1924,,Quercus rubra,Northern Red Oak,Y,5614,Live,89,20.36,20.36,3.83,23.32,14.9,40,4,,10,,,,,PLAN,20190614175931,PLAN,20190620220257
3534,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220208
1957,,Quercus rubra,Northern Red Oak,Y,5415,Live,92,20.38,17.81,2.57,18.6,17.1,21,2,,11,,,,,PLAN,20190614175921,PLAN,20190620220242
4915,,Ulmus laevis,Russian Elm,Y,7708,Live,6,19.11,8.36,3.64,23.7,20.2,20,4,,5,,,,,PLAN,20190614175911,PLAN,20190620220230
1948,,Quercus rubra,Northern Red Oak,Y,5564,Live,84,25.63,23.42,2.2,20.400000000000002,18.2,14,2,,11,,,,,PLAN,20190614175917,PLAN,20190620220223
2138,,Aesculus x carnea 'Rosea',,N,,,,,,,,,,,,8,,,,,PLAN,20190614175918,PLAN,20190620211310
3228,,Chamaecyparis pisifera,Sawara-Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220012
5205,,Cornus florida,Flowering Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175814,PLAN,20190620215950
1999,,Quercus rubra,Northern Red Oak,Y,5919,Live,44,19.29,19.29,2.69,20.3,14.3,40,4,,9,,,,,PLAN,20190614175928,PLAN,20190620220302
5113,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220032
5147,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175833,PLAN,20190620220039
2985,,Fraxinus,Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175824,PLAN,20190620220021
7134,,Magnolia hybrid,,N,,Live,9,4.33,4.05,0.65,4.1,3.8000000000000003,5,3,,5,,,,"TREEID: M2 - 49.263248, -123.253284",PLAN,20190620210629,PLAN,20190620212841
6082,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220154
3162,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220003
3170,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220005
4154,,Cornus mas,Cornelian-Cherry,N,,Live,7,4.5600000000000005,4.18,0.3,4.2,4.1,35,4,,5,,,,,PLAN,20190614175929,PLAN,20190620220250
5166,,Arbutus menziesii,Pacific Madrone,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620220314
3293,,Tilia,"Basswood, Lime, Linden",,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215941
4117,,Cercidiphyllum japonicum,Katsura-Tree,N,,Live,32,6.26,6.26,1.45,3.45,3.21,5,5,,6,,,,,PLAN,20190614175918,PLAN,20190620220229
3964,,Cornus kousa,Japanese Dogwood,N,,Live,5,4.1,2.9,1.2,1.6,1.4000000000000001,5,3,,8,,,,,PLAN,20190614175925,PLAN,20190620220247
